Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Accounting_Standard__c,Allocation_Type__c,Allocation__c,Amount_Reference__c,Autonumber__c,Company_Identifier__c,Company_Ledger__c,Company__c,Consolidation_Ledger__c,Default_GL_Account__c,Default_Intercompany__c,Effective_End_Date__c,Effective_Start_Date__c,Expected_Sign__c,ExtId__c,FX_Date_Path__c,FX_Flow__c,GL_Account_Identifier__c,GL_Account_Reference_Value__c,GL_Account__c,Intercompany_Reference_Value__c,Intercompany__c,Line_Type__c,Object_Name__c,Object__c,Raise_Exceptions_for_Blank_Amounts__c,Role__c,Rule_Type__c,Statutory_Ledger__c,SubTransaction_Type__c,Subsidiary_Ledger__c,Suppress_Zero_Amount_Lines__c,Transaction__c,Unique_Key__c
a071I000001oL0yQAE,0051I000000r0mDQAQ,False,AR-0000000196,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:23.000+0000,,,a081I000000yNVYQA2,,,,0000000196,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQAet9100000I170a,,,,,a1I1I000001NHeCUAW,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Assembly Scrap,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap|Overhead Cost|CR||2015-09-01 04:04:12
a071I000001oL0zQAE,0051I000000r0mDQAQ,False,AR-0000000197,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:23.000+0000,,,a081I000000yNVYQA2,,,,0000000197,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQtdt9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Component Return,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Component Return||CR||2015-09-01 04:04:12
a071I000001oL10QAE,0051I000000r0mDQAQ,False,AR-0000000198,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:23.000+0000,,,a081I000000yNVYQA2,,,,0000000198,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQudt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Component Return,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Component Return||DR||2015-09-01 04:04:12
a071I000001oL11QAE,0051I000000r0mDQAQ,False,AR-0000000199,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:23.000+0000,,,a081I000000yNVYQA2,,,,0000000199,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQvdt9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,a1I1I000001NHeEUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Component Scrap,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Component Scrap||DR||2015-09-01 04:04:12
a071I000001oL12QAE,0051I000000r0mDQAQ,False,AR-0000000200,2017-12-07T17:53:21.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:22.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:23.000+0000,,,a081I000000yNVYQA2,,,,0000000200,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQwdt9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Component Scrap,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Component Scrap||CR||2015-09-01 04:04:12
a071I000001oL13QAE,0051I000000r0mDQAQ,False,AR-0000000201,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000201,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQxdt9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Component Scrap,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Component Scrap||CR||2015-09-01 04:04:12
a071I000001oL14QAE,0051I000000r0mDQAQ,False,AR-0000000202,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000202,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQydt9100000I170a,,,,,a1I1I000001NHeEUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Component Scrap,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Component Scrap||DR||2015-09-01 04:04:12
a071I000001oL15QAE,0051I000000r0mDQAQ,False,AR-0000000203,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000203,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQzdt9100000I170a,,,,,a1I1I000001NHe9UAG,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Issue From WIP,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Issue From WIP||DR||2015-09-01 04:04:12
a071I000001oL16QAE,0051I000000r0mDQAQ,False,AR-0000000204,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000204,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ0et9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Issue From WIP,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Issue From WIP||CR||2015-09-01 04:04:12
a071I000001oL17QAE,0051I000000r0mDQAQ,False,AR-0000000205,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000205,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ1et9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Assembly Completion,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion||DR||2015-09-01 04:04:12
a071I000001oL18QAE,0051I000000r0mDQAQ,False,AR-0000000206,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000206,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ2et9100000I170a,,,,,a1I1I000001NHe9UAG,,,Material Cost,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Assembly Completion,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion|Material Cost|CR||2015-09-01 04:04:12
a071I000001oL19QAE,0051I000000r0mDQAQ,False,AR-0000000207,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000207,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ3et9100000I170a,,,,,a1I1I000001NHeBUAW,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Assembly Completion,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion|Labor Cost|CR||2015-09-01 04:04:12
a071I000001oL1AQAU,0051I000000r0mDQAQ,False,AR-0000000208,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000208,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ4et9100000I170a,,,,,a1I1I000001NHeDUAW,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Assembly Completion,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion|Outside Processing Cost|CR||2015-09-01 04:04:12
a071I000001oL1BQAU,0051I000000r0mDQAQ,False,AR-0000000209,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000209,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ5et9100000I170a,,,,,a1I1I000001NHeCUAW,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Assembly Completion,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Completion|Overhead Cost|CR||2015-09-01 04:04:12
a071I000001oL1CQAU,0051I000000r0mDQAQ,False,AR-0000000210,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000210,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQ6et9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,a1I1I000001NHeEUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Assembly Scrap,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Work Order Assembly Scrap||DR||2015-09-01 04:04:12
a071I000001oL1DQAU,0051I000000r0mDQAQ,False,AR-0000000211,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000211,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQCet9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Return To WIP,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Return To WIP||DR||2015-09-01 04:04:12
a071I000001oL1EQAU,0051I000000r0mDQAQ,False,AR-0000000212,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000212,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQDet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Assembly Uncompletion,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion||CR||2015-09-01 04:04:12
a071I000001oL1FQAU,0051I000000r0mDQAQ,False,AR-0000000213,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000213,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQEet9100000I170a,,,,,a1I1I000001NHe9UAG,,,Material Cost,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Assembly Uncompletion,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion|Material Cost|DR||2015-09-01 04:04:12
a071I000001oL1GQAU,0051I000000r0mDQAQ,False,AR-0000000214,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000214,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQFet9100000I170a,,,,,a1I1I000001NHeBUAW,,,Labor Cost,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Assembly Uncompletion,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion|Labor Cost|DR||2015-09-01 04:04:12
a071I000001oL1HQAU,0051I000000r0mDQAQ,False,AR-0000000215,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000215,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQGet9100000I170a,,,,,a1I1I000001NHeDUAW,,,Outside Processing Cost,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Assembly Uncompletion,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion|Outside Processing Cost|DR||2015-09-01 04:04:12
a071I000001oL1IQAU,0051I000000r0mDQAQ,False,AR-0000000216,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000216,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQHet9100000I170a,,,,,a1I1I000001NHeCUAW,,,Overhead Cost,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Assembly Uncompletion,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Assembly Uncompletion|Overhead Cost|DR||2015-09-01 04:04:12
a071I000001oL1JQAU,0051I000000r0mDQAQ,False,AR-0000000217,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000217,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQIet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Rounding,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Rounding||DR||2015-09-01 04:04:12
a071I000001oL1KQAU,0051I000000r0mDQAQ,False,AR-0000000218,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000218,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQJet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order Complete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Complete|Rounding||CR||2015-09-01 04:04:12
a071I000001oL1LQAU,0051I000000r0mDQAQ,False,AR-0000000219,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000219,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQKet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Rounding,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Rounding||DR||2015-09-01 04:04:12
a071I000001oL1MQAU,0051I000000r0mDQAQ,False,AR-0000000220,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000220,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQLet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Rounding||CR||2015-09-01 04:04:12
a071I000001oL1NQAU,0051I000000r0mDQAQ,False,AR-0000000221,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000221,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQMet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Rounding,False,False,Work Order Kit,a081I000000yNVYQA2|Inventory_Change__c||Work Order Kit|Rounding||DR||2015-09-01 04:04:12
a071I000001oL1OQAU,0051I000000r0mDQAQ,False,AR-0000000222,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000222,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQNet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order Kit,a081I000000yNVYQA2|Inventory_Change__c||Work Order Kit|Rounding||CR||2015-09-01 04:04:12
a071I000001oL1PQAU,0051I000000r0mDQAQ,False,AR-0000000223,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000223,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQOet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Rounding,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Rounding||DR||2015-09-01 04:04:12
a071I000001oL1QQAU,0051I000000r0mDQAQ,False,AR-0000000224,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000224,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQPet9100000I170a,,,,,a1I1I000001NHdTUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Rounding||CR||2015-09-01 04:04:12
a071I000001oL1RQAU,0051I000000r0mDQAQ,False,AR-0000000225,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000225,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQQet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,RMA Receipt,False,False,RMA Receipt,a081I000000yNVYQA2|Inventory_Change__c||RMA Receipt|RMA Receipt||DR||2015-09-01 04:04:12
a071I000001oL1SQAU,0051I000000r0mDQAQ,False,AR-0000000226,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000226,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQRet9100000I170a,,,,,a1I1I000001NHe6UAG,,,,Inventory_Change__c,Inventory Change,False,,CR,False,RMA Receipt,False,False,RMA Receipt,a081I000000yNVYQA2|Inventory_Change__c||RMA Receipt|RMA Receipt||CR||2015-09-01 04:04:12
a071I000001oL1TQAU,0051I000000r0mDQAQ,False,AR-0000000227,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000227,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQBet9100000I170a,,,,,a1I1I000001NHe9UAG,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Return To WIP,False,False,Work Order Uncomplete,a081I000000yNVYQA2|Inventory_Change__c||Work Order Uncomplete|Work Order Return To WIP||CR||2015-09-01 04:04:12
a071I000001oL1UQAU,0051I000000r0mDQAQ,False,AR-0000000228,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000228,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQSet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,a1I1I000001NHeEUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,RMA Scrap,False,False,RMA Scrap,a081I000000yNVYQA2|Inventory_Change__c||RMA Scrap|RMA Scrap||DR||2015-09-01 04:04:12
a071I000001oL1VQAU,0051I000000r0mDQAQ,False,AR-0000000229,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000229,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQTet9100000I170a,,,,,a1I1I000001NHe6UAG,,,,Inventory_Change__c,Inventory Change,False,,CR,False,RMA Scrap,False,False,RMA Scrap,a081I000000yNVYQA2|Inventory_Change__c||RMA Scrap|RMA Scrap||CR||2015-09-01 04:04:12
a071I000001oL1WQAU,0051I000000r0mDQAQ,False,AR-0000000230,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000230,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQUet9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Miscellaneous Receipt,False,False,Miscellaneous Receipt,a081I000000yNVYQA2|Inventory_Change__c||Miscellaneous Receipt|Miscellaneous Receipt||NA||2015-09-01 04:04:12
a071I000001oL1XQAU,0051I000000r0mDQAQ,False,AR-0000000231,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000231,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQVet9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Repair Component Issue,False,False,Work Order Kit,a081I000000yNVYQA2|Inventory_Change__c||Work Order Kit|Work Order Repair Component Issue||DR||2015-09-01 04:04:12
a071I000001oL1YQAU,0051I000000r0mDQAQ,False,AR-0000000232,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000232,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQWet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Repair Component Issue,False,False,Work Order Kit,a081I000000yNVYQA2|Inventory_Change__c||Work Order Kit|Work Order Repair Component Issue||CR||2015-09-01 04:04:12
a071I000001oL1ZQAU,0051I000000r0mDQAQ,False,AR-0000000233,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000233,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQXet9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Repair Component Issue - Customer,False,False,Work Order Kit,a081I000000yNVYQA2|Inventory_Change__c||Work Order Kit|Work Order Repair Component Issue - Customer||NA||2015-09-01 04:04:12
a071I000001oL1aQAE,0051I000000r0mDQAQ,False,AR-0000000234,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000234,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQYet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Repair Component Return,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Repair Component Return||DR||2015-09-01 04:04:12
a071I000001oL1bQAE,0051I000000r0mDQAQ,False,AR-0000000235,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000235,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQZet9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Repair Component Return,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Repair Component Return||CR||2015-09-01 04:04:12
a071I000001oL1cQAE,0051I000000r0mDQAQ,False,AR-0000000236,2017-12-07T17:53:23.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,0051I000000r0mDQAQ,2017-12-07T17:53:24.000+0000,,,a081I000000yNVYQA2,,,,0000000236,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQaet9100000I170a,,,,,a1I1I000001NHeXUAW,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Repair Component Return - Customer,False,False,Work Order DeKit,a081I000000yNVYQA2|Inventory_Change__c||Work Order DeKit|Work Order Repair Component Return - Customer||NA||2015-09-01 04:04:12
