Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Account_Range_From__c,Account_Range_To__c,Active__c,Cash_Flow_Report_Cash__c,Cash_Flow_Report_Financing_Activity__c,Cash_Flow_Report_Investing_Activity__c,Cash_Flow_Report_Operating_Activity__c,Cash_Flow_Report_Section_Grouping__c,Cash_Flow_Subsection__c,Contra_Account__c,Description__c,ExtId__c,FX_Type__c,GL_Account_Name__c,GL_Account_Number__c,GL_Account_Unique__c,GL_Group__c,GL_Type_Code__c,GL_Type__c,Include_in_Budgets__c,Income_Statement_Report_Section_Grouping__c,Non_Cash__c,Normal_Balance__c,Order__c,Parent_GL_Account_Number__c,Report_Section_Grouping__c,Report_Section__c,Report_Sub_Section__c,Reports__c,Statement_Type__c,SubAccount_of__c,Type__c
a1I1I000001NHdvUAG,0051I000000r0mDQAQ,False,274000 - Other Long-term Liabilities,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Other Long-term Liabilities,&IAUeNk1000000I1I1a,Non-monetary,Other Long-term Liabilities,274000,274000 - Other Long-term Liabilities,274000 - Other Long-term Liabilities,,a1J1I000001AuVWUA0,False,,False,Credit,,,,,,,Balance Sheet,,Equity
a1I1I000001NHdwUAG,0051I000000r0mDQAQ,False,300000 - Preferred Stock,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Preferred Stock,&IAUfNk1000000I1I1a,Historical,Preferred Stock,300000,300000 - Preferred Stock,300000 - Preferred Stock,,a1J1I000001AuVMUA0,False,,False,,,,,,,,,,
a1I1I000001NHdxUAG,0051I000000r0mDQAQ,False,301000 - Common Stock,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Common Stock,&IAUgNk1000000I1I1a,Historical,Common Stock,301000,301000 - Common Stock,301000 - Common Stock,,a1J1I000001AuVMUA0,False,,False,,,,,,,,,,
a1I1I000001NHdyUAG,0051I000000r0mDQAQ,False,302000 - Additional paid-in capital,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Additional paid-in capital,&IAUhNk1000000I1I1a,Historical,Additional paid-in capital,302000,302000 - Additional paid-in capital,302000 - Additional paid-in capital,,a1J1I000001AuVMUA0,False,,False,,,,,,,,,,
a1I1I000001NHdzUAG,0051I000000r0mDQAQ,False,302500 - Interco Additional Paid-in-Capital,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Interco Additional Paid-in-Capital,&IAUiNk1000000I1I1a,Historical,Interco Additional Paid-in-Capital,302500,302500 - Interco Additional Paid-in-Capital,302500 - Interco Additional Paid-in-Capital,,a1J1I000001AuVMUA0,False,,False,,,,,,,,,,
a1I1I000001NHe0UAG,0051I000000r0mDQAQ,False,302600 - Dividends,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Dividends,&IAUjNk1000000I1I1a,Historical,Dividends,302600,302600 - Dividends,302600 - Dividends,,a1J1I000001AuVMUA0,False,,False,,,,,,,,,,
a1I1I000001NHe1UAG,0051I000000r0mDQAQ,False,303000 - Retained Earnings,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Retained Earnings,&IAUkNk1000000I1I1a,Historical,Retained Earnings,303000,303000 - Retained Earnings,303000 - Retained Earnings,,a1J1I000001AuVMUA0,False,,False,,,,,,,,,,
a1I1I000001NHe2UAG,0051I000000r0mDQAQ,False,400000 - Revenue,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Revenue,&IAUlNk1000000I1I1a,P&L Monetary,Revenue,400000,400000 - Revenue,400000 - Revenue,,a1J1I000001AuVNUA0,False,,False,,,,,,,,,,
a1I1I000001NHe3UAG,0051I000000r0mDQAQ,False,480000 - Sales Returns and Allowances,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,True,Sales Returns and Allowances,&IAUmNk1000000I1I1a,P&L Monetary,Sales Returns and Allowances,480000,480000 - Sales Returns and Allowances,480000 - Sales Returns and Allowances,,a1J1I000001AuVNUA0,False,,False,,,,,,,,,,
a1I1I000001NHe4UAG,0051I000000r0mDQAQ,False,490000 - Sales Discounts,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,True,Sales Discounts,&IAUnNk1000000I1I1a,P&L Monetary,Sales Discounts,490000,490000 - Sales Discounts,490000 - Sales Discounts,,a1J1I000001AuVNUA0,False,,False,,,,,,,,,,
a1I1I000001NHe5UAG,0051I000000r0mDQAQ,False,490005 - Unearned Sales Discounts,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Unearned Sales Discounts,&IAUoNk1000000I1I1a,P&L Monetary,Unearned Sales Discounts,490005,490005 - Unearned Sales Discounts,490005 - Unearned Sales Discounts,,a1J1I000001AuVNUA0,False,,False,,,,,,,,,,
a1I1I000001NHe6UAG,0051I000000r0mDQAQ,False,500000 - Cost of Goods Sold (Material),2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Cost of Goods Sold (Material),&IAUpNk1000000I1I1a,P&L Non-Monetary,Cost of Goods Sold (Material),500000,500000 - Cost of Goods Sold (Material),500000 - Cost of Goods Sold (Material),,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHe7UAG,0051I000000r0mDQAQ,False,505000 - Purchase Price Variance,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Purchase Price Variance,&IAUqNk1000000I1I1a,P&L Non-Monetary,Purchase Price Variance,505000,505000 - Purchase Price Variance,505000 - Purchase Price Variance,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHe8UAG,0051I000000r0mDQAQ,False,506000 - Raw Material Purchases,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Raw Material Purchases,&IAUrNk1000000I1I1a,P&L Non-Monetary,Raw Material Purchases,506000,506000 - Raw Material Purchases,506000 - Raw Material Purchases,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHe9UAG,0051I000000r0mDQAQ,False,510000 - Material Variance,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Material Variance,&IAUsNk1000000I1I1a,P&L Non-Monetary,Material Variance,510000,510000 - Material Variance,510000 - Material Variance,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeAUAW,0051I000000r0mDQAQ,False,272000 - Financing Lease Obligation,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Financing Lease Obligation,&IAUdNk1000000I1I1a,Non-monetary,Financing Lease Obligation,272000,272000 - Financing Lease Obligation,272000 - Financing Lease Obligation,,a1J1I000001AuVWUA0,False,,False,Credit,,,,,,,Balance Sheet,,Equity
a1I1I000001NHeBUAW,0051I000000r0mDQAQ,False,510500 - Labor Absorption,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Labor Absorption,&IAUtNk1000000I1I1a,P&L Non-Monetary,Labor Absorption,510500,510500 - Labor Absorption,510500 - Labor Absorption,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeCUAW,0051I000000r0mDQAQ,False,510600 - Overhead Absorption,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Overhead Absorption,&IAUuNk1000000I1I1a,P&L Non-Monetary,Overhead Absorption,510600,510600 - Overhead Absorption,510600 - Overhead Absorption,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeDUAW,0051I000000r0mDQAQ,False,510700 - Outside Processing Absorption,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Outside Processing Absorption,&IAUvNk1000000I1I1a,P&L Non-Monetary,Outside Processing Absorption,510700,510700 - Outside Processing Absorption,510700 - Outside Processing Absorption,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeEUAW,0051I000000r0mDQAQ,False,560000 - Material Scrap,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Material Scrap,&IAUwNk1000000I1I1a,P&L Non-Monetary,Material Scrap,560000,560000 - Material Scrap,560000 - Material Scrap,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeFUAW,0051I000000r0mDQAQ,False,570000 - Inventory Disposal,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Inventory Disposal,&IAUxNk1000000I1I1a,P&L Non-Monetary,Inventory Disposal,570000,570000 - Inventory Disposal,570000 - Inventory Disposal,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeGUAW,0051I000000r0mDQAQ,False,585000 - Inventory Adjustment,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Inventory Adjustment,&IAUyNk1000000I1I1a,P&L Non-Monetary,Inventory Adjustment,585000,585000 - Inventory Adjustment,585000 - Inventory Adjustment,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeHUAW,0051I000000r0mDQAQ,False,586000 - Inventory Revaluation,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Inventory Revaluation,&IAUzNk1000000I1I1a,P&L Non-Monetary,Inventory Revaluation,586000,586000 - Inventory Revaluation,586000 - Inventory Revaluation,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeIUAW,0051I000000r0mDQAQ,False,590000 - Purchase Returns and Allowances,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,True,Purchase Returns and Allowances,&IAU0Ok1000000I1I1a,P&L Non-Monetary,Purchase Returns and Allowances,590000,590000 - Purchase Returns and Allowances,590000 - Purchase Returns and Allowances,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeJUAW,0051I000000r0mDQAQ,False,595000 - Purchase Discounts,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,True,Purchase Discounts,&IAU1Ok1000000I1I1a,P&L Non-Monetary,Purchase Discounts,595000,595000 - Purchase Discounts,595000 - Purchase Discounts,,a1J1I000001AuVKUA0,False,,False,,,,,,,,,,
a1I1I000001NHeKUAW,0051I000000r0mDQAQ,False,600000 - Employee Expenses,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Employee Expenses,&IAU2Ok1000000I1I1a,P&L Monetary,Employee Expenses,600000,600000 - Employee Expenses,600000 - Employee Expenses,,a1J1I000001AuVOUA0,False,,False,,,,,,,,,,
a1I1I000001NHeLUAW,0051I000000r0mDQAQ,False,600100 - Regular - Hourly,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Regular - Hourly,&IAU3Ok1000000I1I1a,P&L Monetary,Regular - Hourly,600100,600100 - Regular - Hourly,600100 - Regular - Hourly,,a1J1I000001AuVOUA0,False,,False,,,,,,,,,,
a1I1I000001NHeMUAW,0051I000000r0mDQAQ,False,600200 - Regular - Salary,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Regular - Salary,&IAU4Ok1000000I1I1a,P&L Monetary,Regular - Salary,600200,600200 - Regular - Salary,600200 - Regular - Salary,,a1J1I000001AuVOUA0,False,,False,,,,,,,,,,
a1I1I000001NHeNUAW,0051I000000r0mDQAQ,False,100000 - Petty Cash,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Petty Cash,&YAUOMk1000000I1I1a,Monetary Cash,Petty Cash,100000,100000 - Petty Cash,100000 - Petty Cash,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeOUAW,0051I000000r0mDQAQ,False,101000 - Cash,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Cash,&YAUPMk1000000I1I1a,Monetary Cash,Cash,101000,101000 - Cash,101000 - Cash,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHePUAW,0051I000000r0mDQAQ,False,101500 - Cash Clearing,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Cash Clearing,&YAUQMk1000000I1I1a,Monetary Cash,Cash Clearing,101500,101500 - Cash Clearing,101500 - Cash Clearing,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeQUAW,0051I000000r0mDQAQ,False,102000 - Regular Checking Account,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Regular Checking Account,&YAURMk1000000I1I1a,Monetary Cash,Regular Checking Account,102000,102000 - Regular Checking Account,102000 - Regular Checking Account,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeRUAW,0051I000000r0mDQAQ,False,110000 - Accounts Receivable,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Accounts Receivable,&YAUZMk1000000I1I1a,Monetary Non-cash,Accounts Receivable,110000,110000 - Accounts Receivable,110000 - Accounts Receivable,,a1J1I000001AuVXUA0,False,,False,,,,,,,AP/AR Aging,,,
a1I1I000001NHeSUAW,0051I000000r0mDQAQ,False,112000 - Interco Accounts Receivable,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Interco Accounts Receivable,&IAUaMk1000000I1I1a,Monetary Non-cash,Interco Accounts Receivable,112000,112000 - Interco Accounts Receivable,112000 - Interco Accounts Receivable,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeTUAW,0051I000000r0mDQAQ,False,113000 - Claims Receivable,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Claims Receivable,&IAUbMk1000000I1I1a,Monetary Non-cash,Claims Receivable,113000,113000 - Claims Receivable,113000 - Claims Receivable,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeUUAW,0051I000000r0mDQAQ,False,114000 - Other Receivables,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Other Receivables,&IAUcMk1000000I1I1a,Monetary Non-cash,Other Receivables,114000,114000 - Other Receivables,114000 - Other Receivables,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeVUAW,0051I000000r0mDQAQ,False,120000 - Raw Materials,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Raw Materials,&IAUdMk1000000I1I1a,Non-monetary,Raw Materials,120000,120000 - Raw Materials,120000 - Raw Materials,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeWUAW,0051I000000r0mDQAQ,False,120100 - Finished Goods,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Finished Goods,&IAUeMk1000000I1I1a,Non-monetary,Finished Goods,120100,120100 - Finished Goods,120100 - Finished Goods,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeXUAW,0051I000000r0mDQAQ,False,121000 - Work in Progress (Materials),2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Work in Progress (Materials),&IAUfMk1000000I1I1a,Non-monetary,Work in Progress (Materials),121000,121000 - Work in Progress (Materials),121000 - Work in Progress (Materials),,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeYUAW,0051I000000r0mDQAQ,False,122000 - Drop Ship Inventory,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Drop Ship Inventory,&IAUgMk1000000I1I1a,Non-monetary,Drop Ship Inventory,122000,122000 - Drop Ship Inventory,122000 - Drop Ship Inventory,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeZUAW,0051I000000r0mDQAQ,False,123000 - In-transit Inventory,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,In-transit Inventory,&IAUhMk1000000I1I1a,Non-monetary,In-transit Inventory,123000,123000 - In-transit Inventory,123000 - In-transit Inventory,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeaUAG,0051I000000r0mDQAQ,False,124000 - Used Asset Inventory,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Used Asset Inventory,&IAUiMk1000000I1I1a,Non-monetary,Used Asset Inventory,124000,124000 - Used Asset Inventory,124000 - Used Asset Inventory,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHebUAG,0051I000000r0mDQAQ,False,140000 - Prepaid Expenses,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Prepaid Expenses,&IAUjMk1000000I1I1a,Non-monetary,Prepaid Expenses,140000,140000 - Prepaid Expenses,140000 - Prepaid Expenses,,a1J1I000001AuVXUA0,False,,False,Debit,,,,,,,Balance Sheet,,Assets
a1I1I000001NHecUAG,0051I000000r0mDQAQ,False,103000 - Payroll Checking Account,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Payroll Checking Account,&YAUVMk1000000I1I1a,Monetary Cash,Payroll Checking Account,103000,103000 - Payroll Checking Account,103000 - Payroll Checking Account,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHedUAG,0051I000000r0mDQAQ,False,104000 - Savings Account,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Savings Account,&YAUWMk1000000I1I1a,Monetary Cash,Savings Account,104000,104000 - Savings Account,104000 - Savings Account,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHeeUAG,0051I000000r0mDQAQ,False,106000 - Investments - Money Market,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Investments - Money Market,&YAUXMk1000000I1I1a,Monetary Cash,Investments - Money Market,106000,106000 - Investments - Money Market,106000 - Investments - Money Market,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHefUAG,0051I000000r0mDQAQ,False,107000 - Investments - Certificates of Deposit,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Investments - Certificates of Deposit,&YAUYMk1000000I1I1a,Monetary Cash,Investments - Certificates of Deposit,107000,107000 - Investments - Certificates of Deposit,107000 - Investments - Certificates of Deposit,,a1J1I000001AuVXUA0,False,,False,,,,,,,,,,
a1I1I000001NHegUAG,0051I000000r0mDQAQ,False,142000 - Notes Receivable - Short-term,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Notes Receivable - Short-term,&IAUkMk1000000I1I1a,Monetary Non-cash,Notes Receivable - Short-term,142000,142000 - Notes Receivable - Short-term,142000 - Notes Receivable - Short-term,,a1J1I000001AuVXUA0,False,,False,Debit,,,,,,,Balance Sheet,,Assets
a1I1I000001NHehUAG,0051I000000r0mDQAQ,False,147000 - Other Current Assets,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Other Current Assets,&IAUlMk1000000I1I1a,Monetary Non-cash,Other Current Assets,147000,147000 - Other Current Assets,147000 - Other Current Assets,,a1J1I000001AuVXUA0,False,,False,Debit,,,,,,,Balance Sheet,,Assets
a1I1I000001NHeiUAG,0051I000000r0mDQAQ,False,147500 - Allowance for Doubtful Accounts,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,True,Allowance for Doubtful Accounts,&IAUmMk1000000I1I1a,Monetary Non-cash,Allowance for Doubtful Accounts,147500,147500 - Allowance for Doubtful Accounts,147500 - Allowance for Doubtful Accounts,,a1J1I000001AuVXUA0,False,,False,Debit,,,,,,,Balance Sheet,,Assets
a1I1I000001NHejUAG,0051I000000r0mDQAQ,False,150000 - Furniture and Fixtures,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Furniture and Fixtures,&IAUnMk1000000I1I1a,Non-monetary,Furniture and Fixtures,150000,150000 - Furniture and Fixtures,150000 - Furniture and Fixtures,,a1J1I000001AuVQUA0,False,,False,,,,,,,,,,
a1I1I000001NHekUAG,0051I000000r0mDQAQ,False,151000 - Equipment,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Equipment,&IAUoMk1000000I1I1a,Non-monetary,Equipment,151000,151000 - Equipment,151000 - Equipment,,a1J1I000001AuVQUA0,False,,False,,,,,,,,,,
a1I1I000001NHelUAG,0051I000000r0mDQAQ,False,152000 - Computer Hardware,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Computer Hardware,&IAUpMk1000000I1I1a,Non-monetary,Computer Hardware,152000,152000 - Computer Hardware,152000 - Computer Hardware,,a1J1I000001AuVQUA0,False,,False,,,,,,,,,,
a1I1I000001NHemUAG,0051I000000r0mDQAQ,False,800300 - Freight Income,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Freight Income,&CAUe55P000000I1I1a,P/L Monetary,Freight Income,800300,800300 - Freight Income,800300 - Freight Income,,a1J1I000001AuVYUA0,False,,False,,,,,,,,,,
a1I1I000001NHenUAG,0051I000000r0mDQAQ,False,900000 - Income Tax,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:34.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:35.000+0000,,,,,True,False,,,,,,False,Income Tax,&CAUj55P000000I1I1a,P/L Monetary,Income Tax,900000,900000 - Income Tax,900000 - Income Tax,,a1J1I000001AuVaUAK,False,,False,,,,,,,,,,
