Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,KSPRING17__Accounting_Standard__c,KSPRING17__Allocation_Type__c,KSPRING17__Allocation__c,KSPRING17__Amount_Reference__c,KSPRING17__Autonumber__c,KSPRING17__Company_Identifier__c,KSPRING17__Company_Ledger__c,KSPRING17__Company__c,KSPRING17__Consolidation_Ledger__c,KSPRING17__Default_GL_Account__c,KSPRING17__Default_Intercompany__c,KSPRING17__Effective_End_Date__c,KSPRING17__Effective_Start_Date__c,KSPRING17__Expected_Sign__c,KSPRING17__ExtId__c,KSPRING17__FX_Date_Path__c,KSPRING17__FX_Flow__c,KSPRING17__GL_Account_Identifier__c,KSPRING17__GL_Account_Reference_Value__c,KSPRING17__GL_Account__c,KSPRING17__Intercompany_Reference_Value__c,KSPRING17__Intercompany__c,KSPRING17__Line_Type__c,KSPRING17__Object_Name__c,KSPRING17__Object__c,KSPRING17__Raise_Exceptions_for_Blank_Amounts__c,KSPRING17__Role__c,KSPRING17__Rule_Type__c,KSPRING17__Statutory_Ledger__c,KSPRING17__SubTransaction_Type__c,KSPRING17__Subsidiary_Ledger__c,KSPRING17__Suppress_Zero_Amount_Lines__c,KSPRING17__Transaction__c,KSPRING17__Unique_Key__c
a071I0000019teLQAQ,0051I000000ROnuQAG,False,AR-0000001731,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001731,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQLet9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Rounding||CR||2015-09-01 04:04:12
a071I0000019teMQAQ,0051I000000ROnuQAG,False,AR-0000001732,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001732,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQMet9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Rounding,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Rounding||DR||2015-09-01 04:04:12
a071I0000019teNQAQ,0051I000000ROnuQAG,False,AR-0000001733,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001733,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQNet9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Rounding||CR||2015-09-01 04:04:12
a071I0000019teOQAQ,0051I000000ROnuQAG,False,AR-0000001734,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001734,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQOet9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Rounding,False,False,Work Order DeKit,a081I0000001qJdQAI|Inventory_Change__c||Work Order DeKit|Rounding||DR||2015-09-01 04:04:12
a071I0000019tePQAQ,0051I000000ROnuQAG,False,AR-0000001735,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001735,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQPet9100000I170a,,,,,a1I1I0000001kOvUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Rounding,False,False,Work Order DeKit,a081I0000001qJdQAI|Inventory_Change__c||Work Order DeKit|Rounding||CR||2015-09-01 04:04:12
a071I0000019teQQAQ,0051I000000ROnuQAG,False,AR-0000001736,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001736,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQQet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,RMA Receipt,False,False,RMA Receipt,a081I0000001qJdQAI|Inventory_Change__c||RMA Receipt|RMA Receipt||DR||2015-09-01 04:04:12
a071I0000019teRQAQ,0051I000000ROnuQAG,False,AR-0000001737,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001737,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQRet9100000I170a,,,,,a1I1I0000001kNpUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,RMA Receipt,False,False,RMA Receipt,a081I0000001qJdQAI|Inventory_Change__c||RMA Receipt|RMA Receipt||CR||2015-09-01 04:04:12
a071I0000019teBQAQ,0051I000000ROnuQAG,False,AR-0000001721,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001721,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQBet9100000I170a,,,,,a1I1I0000001kNsUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Return To WIP,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Return To WIP||CR||2015-09-01 04:04:12
a071I0000019teSQAQ,0051I000000ROnuQAG,False,AR-0000001738,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001738,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQSet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,a1I1I0000001kNwUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,RMA Scrap,False,False,RMA Scrap,a081I0000001qJdQAI|Inventory_Change__c||RMA Scrap|RMA Scrap||DR||2015-09-01 04:04:12
a071I0000019teTQAQ,0051I000000ROnuQAG,False,AR-0000001739,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001739,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQTet9100000I170a,,,,,a1I1I0000001kNpUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,RMA Scrap,False,False,RMA Scrap,a081I0000001qJdQAI|Inventory_Change__c||RMA Scrap|RMA Scrap||CR||2015-09-01 04:04:12
a071I0000019teUQAQ,0051I000000ROnuQAG,False,AR-0000001740,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001740,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQUet9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Miscellaneous Receipt,False,False,Miscellaneous Receipt,a081I0000001qJdQAI|Inventory_Change__c||Miscellaneous Receipt|Miscellaneous Receipt||NA||2015-09-01 04:04:12
a071I0000019teVQAQ,0051I000000ROnuQAG,False,AR-0000001741,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001741,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQVet9100000I170a,,,,,a1I1I0000001kMfUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Repair Component Issue,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Work Order Repair Component Issue||DR||2015-09-01 04:04:12
a071I0000019teWQAQ,0051I000000ROnuQAG,False,AR-0000001742,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001742,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQWet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Repair Component Issue,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Work Order Repair Component Issue||CR||2015-09-01 04:04:12
a071I0000019teXQAQ,0051I000000ROnuQAG,False,AR-0000001743,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001743,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQXet9100000I170a,,,,,a1I1I0000001kMfUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Repair Component Issue - Customer,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Work Order Repair Component Issue - Customer||NA||2015-09-01 04:04:12
a071I0000019teYQAQ,0051I000000ROnuQAG,False,AR-0000001744,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001744,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQYet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Repair Component Return,False,False,Work Order DeKit,a081I0000001qJdQAI|Inventory_Change__c||Work Order DeKit|Work Order Repair Component Return||DR||2015-09-01 04:04:12
a071I0000019teZQAQ,0051I000000ROnuQAG,False,AR-0000001745,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001745,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&QAQZet9100000I170a,,,,,a1I1I0000001kMfUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Repair Component Return,False,False,Work Order DeKit,a081I0000001qJdQAI|Inventory_Change__c||Work Order DeKit|Work Order Repair Component Return||CR||2015-09-01 04:04:12
a071I0000019teaQAA,0051I000000ROnuQAG,False,AR-0000001746,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001746,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQaet9100000I170a,,,,,a1I1I0000001kMfUAI,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Repair Component Return - Customer,False,False,Work Order DeKit,a081I0000001qJdQAI|Inventory_Change__c||Work Order DeKit|Work Order Repair Component Return - Customer||NA||2015-09-01 04:04:12
a071I0000019tebQAA,0051I000000ROnuQAG,False,AR-0000001747,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001747,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQbet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,Material,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Repair Assembly Completion,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Repair Assembly Completion|Material|DR||2015-09-01 04:04:12
a071I0000019tecQAA,0051I000000ROnuQAG,False,AR-0000001748,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001748,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQcet9100000I170a,,,,,a1I1I0000001kOkUAI,,,Material,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Repair Assembly Completion,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Repair Assembly Completion|Material|CR||2015-09-01 04:04:12
a071I0000019tedQAA,0051I000000ROnuQAG,False,AR-0000001749,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001749,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQdet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,Material,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Repair Assembly Completion - Customer,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Repair Assembly Completion - Customer|Material|NA||2015-09-01 04:04:12
a071I0000019teeQAA,0051I000000ROnuQAG,False,AR-0000001750,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001750,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQeet9100000I170a,,,,,a1I1I0000001kOkUAI,,,Material,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Repair Assembly Uncompletion,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Repair Assembly Uncompletion|Material|DR||2015-09-01 04:04:12
a071I0000019tefQAA,0051I000000ROnuQAG,False,AR-0000001751,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001751,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQfet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,Material,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Repair Assembly Uncompletion,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Repair Assembly Uncompletion|Material|CR||2015-09-01 04:04:12
a071I0000019tegQAA,0051I000000ROnuQAG,False,AR-0000001752,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001752,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQget9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,Material,Inventory_Change__c,Inventory Change,False,,NA,False,Work Order Repair Assembly Uncompletion - Customer,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Repair Assembly Uncompletion - Customer|Material|NA||2015-09-01 04:04:12
a071I0000019tehQAA,0051I000000ROnuQAG,False,AR-0000001753,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001753,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQhet9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Return Receipt,False,False,Return Receipt,a081I0000001qJdQAI|Inventory_Change__c||Return Receipt|Return Receipt||NA||2015-09-01 04:04:12
a071I0000019teiQAA,0051I000000ROnuQAG,False,AR-0000001754,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001754,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQiet9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Void - Miscellaneous Receipt,False,False,Void - Miscellaneous Receipt,a081I0000001qJdQAI|Inventory_Change__c||Void - Miscellaneous Receipt|Void - Miscellaneous Receipt||NA||2015-09-01 04:04:12
a071I0000019tejQAA,0051I000000ROnuQAG,False,AR-0000001755,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001755,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQjet9100000I170a,,,,,,,,,Inventory_Change__c,Inventory Change,False,,NA,False,Void - Miscellaneous Receipt-Rental,False,False,Void - Miscellaneous Receipt,a081I0000001qJdQAI|Inventory_Change__c||Void - Miscellaneous Receipt|Void - Miscellaneous Receipt-Rental||NA||2015-09-01 04:04:12
a071I0000019tekQAA,0051I000000ROnuQAG,False,AR-0000001756,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001756,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQket9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Issue From WIP,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Issue From WIP|Outside Processing|DR||2015-09-01 04:04:12
a071I0000019telQAA,0051I000000ROnuQAG,False,AR-0000001757,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001757,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQlet9100000I170a,,,,,a1I1I0000001kMfUAI,,,Outside Processing,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Issue From WIP,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Work Order Issue From WIP|Outside Processing|CR||2015-09-01 04:04:12
a071I0000019temQAA,0051I000000ROnuQAG,False,AR-0000001758,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001758,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQmet9100000I170a,,,,,a1I1I0000001kMfUAI,,,Outside Processing,Inventory_Change__c,Inventory Change,False,,DR,False,Work Order Return To WIP,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Return To WIP|Outside Processing|DR||2015-09-01 04:04:12
a071I0000019tenQAA,0051I000000ROnuQAG,False,AR-0000001759,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001759,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQnet9100000I170a,,,,,a1I1I0000001kNvUAI,,,Outside Processing,Inventory_Change__c,Inventory Change,False,,CR,False,Work Order Return To WIP,False,False,Work Order Uncomplete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Uncomplete|Work Order Return To WIP|Outside Processing|CR||2015-09-01 04:04:12
a071I0000019teoQAA,0051I000000ROnuQAG,False,AR-0000001760,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001760,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQoet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,By-Product,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|By-Product||DR||2015-09-01 04:04:12
a071I0000019tepQAA,0051I000000ROnuQAG,False,AR-0000001761,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001761,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQpet9100000I170a,,,,,a1I1I0000001kNsUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,By-Product,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|By-Product||CR||2015-09-01 04:04:12
a071I0000019teqQAA,0051I000000ROnuQAG,False,AR-0000001762,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001762,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQqet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Of Ownership,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Transfer Of Ownership||DR||2015-09-01 04:04:12
a071I0000019terQAA,0051I000000ROnuQAG,False,AR-0000001763,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001763,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQret9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Of Ownership,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Transfer Of Ownership||CR||2015-09-01 04:04:12
a071I0000019tesQAA,0051I000000ROnuQAG,False,AR-0000001764,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001764,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQset9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Of Ownership,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Transfer Of Ownership||DR|-704566336|2015-09-01 04:04:12
a071I0000019tetQAA,0051I000000ROnuQAG,False,AR-0000001765,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001765,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQtet9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Of Ownership,False,False,Work Order Kit,a081I0000001qJdQAI|Inventory_Change__c||Work Order Kit|Transfer Of Ownership||CR|-704566336|2015-09-01 04:04:12
a071I0000019teuQAA,0051I000000ROnuQAG,False,AR-0000001766,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001766,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQuet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Of Ownership,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Transfer Of Ownership||DR||2015-09-01 04:04:12
a071I0000019tevQAA,0051I000000ROnuQAG,False,AR-0000001767,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001767,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQvet9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Of Ownership,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Transfer Of Ownership||CR||2015-09-01 04:04:12
a071I0000019tewQAA,0051I000000ROnuQAG,False,AR-0000001768,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001768,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQwet9100000I170a,,,,,a1I1I0000001kNqUAI,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Of Ownership,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Transfer Of Ownership||DR|-704566336|2015-09-01 04:04:12
a071I0000019texQAA,0051I000000ROnuQAG,False,AR-0000001769,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,Purchase_Price__c,0000001769,,True,,False,True,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQxet9100000I170a,,,,,a1I1I0000001kNEUAY,,,,Inventory_Change__c,Inventory Change,False,,CR,False,Transfer Of Ownership,False,False,Work Order Complete,a081I0000001qJdQAI|Inventory_Change__c||Work Order Complete|Transfer Of Ownership||CR|-704566336|2015-09-01 04:04:12
a071I0000019teyQAA,0051I000000ROnuQAG,False,AR-0000001770,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,0051I000000ROnuQAG,2017-11-06T07:22:16.000+0000,,,a081I0000001qJdQAI,,,,0000001770,,True,,False,False,False,,2015-09-01T11:04:12.000+0000,Positive,&AAQyet9100000I170a,,,,Item__r.Class__r.Inventory_GL_Account__c,,,,,Inventory_Change__c,Inventory Change,False,,DR,False,Transfer Of Ownership,False,False,Sales Order Pick,a081I0000001qJdQAI|Inventory_Change__c||Sales Order Pick|Transfer Of Ownership||DR||2015-09-01 04:04:12
